Loan_ID,Business_Type,Repayment_Frequency,City_Tier,Repeat_Borrower,Group_Loan,Loan_Amount,Interest_Rate_pct,Tenure_Months,Income_Monthly,Credit_Score,Collateral_Value,Distance_to_Branch_km,Financial_Literacy_Score,Repayment_Time_Days
L803438,Grocery,Weekly,Tier2,0,1,54848.98,21.3,16,69975.73,703.0,23308.9,3.1,53.4,438.2
L800007,Tailoring,Monthly,Tier1,0,0,25601.49,13.72,8,30582.44,720.0,3685.3,4.9,56.0,235.6
L802844,Tailoring,Monthly,Tier1,0,0,57354.67,22.07,11,78807.82,617.0,22620.15,2.9,56.7,299.3
L807886,Farming,Biweekly,Tier2,0,0,35759.08,14.58,15,73560.06,650.0,17491.06,1.2,58.6,406.1
L800412,Tailoring,Weekly,Tier3,1,1,32217.94,20.42,19,37541.55,698.0,6134.31,1.3,81.4,514.4
L803064,Food Stall,Weekly,Tier3,0,1,31870.51,19.81,5,32467.42,745.0,19017.36,3.8,82.5,111.8
L801216,Grocery,weekly,Tier2,0,1,93592.94,17.44,10,61313.93,631.0,38223.22,3.9,45.0,258.7
L803369,Services,Monthly,Tier3,0,1,186801.8432976862,17.75,10,41016.68,499.0,,6.2,76.8,270.9
L801358,Food Stall,Weekly,Tier2,0,0,89776.08,16.79,18,14782.44,667.0,66031.59,2.9,68.3,541.7
L808491,Handicraft,Biweekly,Rural,0,0,117307.18,22.58,15,43525.57,658.0,41009.96,4.0,55.7,469.8
L808873,Grocery,Weekly,Rural,0,0,14554.71,21.2,9,4000.0,707.0,3510.03,4.0,53.7,276.6
L807997,Services,Weekly,Tier1,0,0,130446.07,8.0,7,37436.27,608.0,41134.38,0.2,42.2,191.4
L803582,Food Stall,Monthly,Tier2,0,1,41710.08,20.66,19,75636.58,735.0,9800.74,4.9,69.5,544.4
L804834,Tailoring,Biweekly,Rural,1,0,33656.66,16.59,25,35962.09,586.0,2283.64,7.0,64.6,746.5
L806543,Farming,Monthly,Tier3,1,1,94944.96,8.0,9,35043.98,623.0,20385.84,3.4,78.2,213.0
L803612,Tailoring,Weekly,Tier2,0,0,70886.79,17.68,18,48012.99,719.0,12868.06,4.5,44.8,539.1
L804488,Farming,Weekly,Tier1,1,1,61275.82,18.79,15,95587.88,630.0,3835.71,4.2,83.5,371.6
L802593,Food Stall,Weekly,Tier3,1,1,74220.59,14.02,4,87715.82,621.0,1384.55,3.0,77.8,36.6
L809119,Tailoring,Weekly,Tier2,0,0,70461.48,16.88,8,25270.51,693.0,34659.63,2.5,50.3,239.0
L804477,Grocery,Weekly,Tier3,0,0,60288.24,8.17,8,23782.87,630.0,10969.06,6.8,71.3,230.1
L808397,Tailoring,Monthly,Tier2,1,0,78042.33,15.59,14,10919.51,558.0,12080.79,2.6,73.7,377.2
L805087,Grocery,Monthly,Tier3,1,1,57290.85,9.31,9,36031.45,625.0,26101.95,3.6,72.8,232.7
L801832,Farming,Weekly,Tier3,0,0,64987.22,21.02,3,50592.72,578.0,31424.44,5.9,53.3,71.9
L802923,Grocery,Biweekly,Tier2,0,0,60768.77,19.99,14,,712.0,39936.21,5.2,59.2,402.0
L800510,Food Stall,Weekly,Tier2,0,0,72891.1,13.36,15,46790.38,592.0,24741.27,1.5,52.2,400.1
L803482,Grocery,Weekly,Tier2,0,1,63019.07,18.17,15,31635.9,647.0,0.0,3.0,45.0,454.2
L805684,Handicraft,Biweekly,Tier2,0,1,81654.3,15.44,13,33764.62,691.0,21907.44,1.9,41.5,379.4
L803712,Farming,Weekly,Tier2,1,1,82226.8,14.1,11,40762.54,628.0,3114.09,3.5,66.6,303.1
L807354,Farming,Monthly,Tier1,0,1,83496.99,20.67,11,51108.55,701.0,45430.9,4.6,64.8,293.0
L804128,Handicraft,Monthly,Tier2,1,1,28228.45,20.77,12,48995.11,634.0,8399.38,3.0,78.6,327.8
L802058,Services,Biweekly,Tier3,1,1,50333.85,15.73,11,19512.86,648.0,28997.49,4.5,67.7,269.3
L802569,Grocery,Weekly,Tier2,0,0,67448.64,12.33,19,50975.17,594.0,21359.12,3.4,43.7,562.0
L802538,Farming,Weekly,Tier2,0,1,109017.9,15.76,14,38349.24,661.0,47994.87,3.4,63.0,382.9
L801004,Farming,Weekly,Tier1,0,0,152276.66,29.28,18,65911.95,614.0,65378.59,7.2,63.9,524.6
L805378,Grocery,Monthly,Tier3,1,0,28573.98,15.59,16,47994.56,653.0,6179.44,6.7,69.6,456.1
L806737,Farming,Weekly,Tier3,0,1,161863.49,8.0,15,40000.5,634.0,110583.78,8.8,70.9,431.8
L809452,Food Stall,Biweekly,Tier1,1,0,28964.33,10.13,8,57799.72,521.0,22472.36,4.4,72.8,212.5
L803456,Services,Monthly,Tier3,1,0,87388.95,20.28,14,46983.59,673.0,26795.88,2.3,74.0,396.9
L807916,Food Stall,Weekly,tier1,0,1,103793.31,11.5,13,33755.01,574.0,15196.49,4.8,64.7,358.4
L805143,Food Stall,Biweekly,Tier1,1,0,48923.42,21.83,19,15232.42,628.0,45581.65,2.5,68.8,555.1
L806766,Tailoring,Monthly,Tier3,0,1,163738.53,18.13,11,53865.57,588.0,0.0,3.0,69.7,313.6
L808542,Farming,Weekly,Tier2,1,1,16727.93,20.11,4,23489.27,653.0,0.0,4.4,49.0,96.2
L809131,Services,Weekly,Tier1,1,0,53815.17,12.14,18,33849.56,618.0,22414.36,3.2,60.1,508.9
L808737,Food Stall,Weekly,Tier3,0,0,53485.65,19.38,10,21930.31,585.0,17589.42,0.3,62.6,603.6613118713752
L804555,Farming,Weekly,Tier1,0,0,60355.03,27.75,19,30250.79,746.0,4158.11,5.6,55.5,584.5
L803549,Tailoring,Monthly,Tier3,0,0,60184.82,11.17,15,34413.13,675.0,51801.14,4.5,61.8,442.2
L809784,Tailoring,Biweekly,Rural,1,1,35138.98,13.45,19,17937.47,628.0,23521.2,7.8,60.4,546.4
L809229,Grocery,Monthly,Tier2,0,1,34329.87,21.86,11,30653.81,609.0,13859.53,5.8,62.7,332.0
L804991,Farming,Monthly,rural,0,0,68677.28,12.0,11,42978.01,563.0,0.0,7.2,44.2,341.4
L800153,Farming,Weekly,Tier3,0,1,103164.05,11.93,16,69873.14,763.0,39223.46,2.1,48.8,450.7
L800122,Services,Weekly,Rural,1,1,107897.02,21.74,7,80363.2,623.0,40555.83,5.3,85.2,158.6
L807751,Tailoring,Biweekly,Tier3,0,0,14332.49,13.2,16,28945.58,692.0,849.99,6.9,59.7,462.6
L806264,Services,Weekly,Tier3,0,0,150055.09,19.86,16,31976.14,594.0,40599.4,3.5,63.3,466.2
L805185,Grocery,Weekly,tier3,0,1,64429.25,17.69,21,28726.66,597.0,28535.57,6.7,65.4,639.1
L806990,Services,Weekly,Tier3,1,1,95593.19,10.16,17,67252.55,558.0,34476.83,8.2,72.5,457.8
L805702,Food Stall,Biweekly,Tier3,1,1,65762.53,14.3,10,45632.66,592.0,,3.9,65.4,293.9
L807974,Handicraft,Weekly,Tier3,0,0,18847.37,25.52,18,25455.81,596.0,0.0,3.2,50.4,534.9
L806744,Grocery,Biweekly,Tier1,0,0,21557.76,20.57,24,57494.57,683.0,757.73,5.8,61.6,674.5
L801262,Handicraft,Weekly,Rural,1,0,103934.59,13.91,21,56804.8,759.0,19530.94,3.0,66.9,615.5
L800367,Food Stall,Weekly,Rural,0,1,68633.95,22.14,9,31893.55,618.0,0.0,6.1,75.7,236.0
L806609,Grocery,Weekly,Tier1,0,0,24284.02,22.15,18,37969.07,636.0,7977.66,3.0,61.9,503.4
L808021,Grocery,Weekly,Tier3,1,1,54474.87,20.59,5,27285.02,563.0,27961.84,6.8,86.8,119.3
L801841,Farming,Biweekly,Tier2,0,1,100083.51,8.0,12,38249.24,,0.0,5.2,73.3,325.0
L805262,Grocery,Weekly,Tier3,0,1,80734.03,17.26,19,31240.1,577.0,16390.92,6.0,61.5,550.4
L803824,Tailoring,Weekly,Tier1,1,1,450522.0149831448,15.6,13,41931.91,633.0,53986.58,4.6,84.2,339.2
L809797,Grocery,Monthly,Tier2,0,1,25557.34,17.33,3,36304.79,727.0,9759.78,3.5,55.0,91.4
L807797,Grocery,Biweekly,Rural,0,1,127720.15,14.74,12,39872.14,496.0,137232.32,5.2,64.2,330.3
L805354,Services,Biweekly,Tier1,1,0,37854.7,13.31,12,,681.0,22135.79,2.5,52.1,301.7
L804682,Services,Weekly,Tier2,0,0,47477.27,24.98,12,54421.15,539.0,1748.93,0.3,34.5,329.3
L809465,Tailoring,Biweekly,Rural,0,0,65618.92,10.22,12,47286.24,604.0,15423.67,6.3,55.4,331.5
L809138,Grocery,Weekly,Rural,0,1,53950.71,16.91,11,65261.66,666.0,51125.43,5.0,64.0,289.3
L809274,Farming,Monthly,Tier2,0,1,35181.22,25.8,16,77326.24,704.0,0.0,2.6,53.7,479.3
L803429,Farming,Monthly,Tier3,0,1,39058.71,21.9,11,69806.61,602.0,16829.55,0.0,53.8,269.7
L808389,Handicraft,Monthly,Tier1,0,0,49858.39,18.1,10,30088.94,638.0,0.0,0.8,31.6,308.8
L803278,Grocery,Weekly,Tier2,0,0,30276.55,24.76,10,59566.08,572.0,12200.04,4.5,79.4,279.4
L808342,Tailoring,Weekly,Tier3,0,0,23063.82,21.13,15,16379.59,591.0,5860.01,1.3,66.9,446.2
L800180,Farming,Weekly,Tier1,1,1,64254.34,13.93,11,62713.88,664.0,16156.03,2.0,91.0,281.2
L805661,Food Stall,Biweekly,Tier2,0,0,77081.16,12.04,19,8372.19,648.0,48201.62,4.2,92.3,557.9
L807342,Tailoring,Monthly,Tier3,1,1,76025.2,19.83,12,43071.17,599.0,8736.24,1.4,77.3,328.2
L806305,Food Stall,Biweekly,Tier3,0,1,76549.48,9.43,13,36230.35,463.0,17303.53,1.8,39.0,388.2
L802698,Handicraft,Monthly,Tier2,0,1,164517.73,22.45,15,48292.1,748.0,44613.14,3.2,56.6,432.6
L800257,Grocery,Monthly,Tier2,1,0,33964.52,14.31,12,63318.73,747.0,25307.82,5.8,83.7,336.9
L808584,Services,Weekly,Tier1,1,1,114052.24,10.67,7,18449.18,576.0,,4.9,84.4,188.0
L805537,Handicraft,Monthly,Tier1,0,0,15777.01,19.07,18,22688.54,618.0,7502.44,5.2,79.7,533.7
L807280,Grocery,Weekly,Tier2,0,1,24682.77,23.36,26,53577.67,519.0,5205.32,4.5,38.0,767.0
L808666,Farming,Monthly,Tier2,0,1,33375.85,24.22,15,11950.15,750.0,5015.78,3.7,48.8,448.1
L804274,Grocery,Weekly,Tier1,0,1,42108.58,14.43,11,39912.94,619.0,5003.65,3.4,81.8,304.9
L807532,Services,Monthly,Tier2,1,0,137075.65452591164,12.96,12,62269.93,576.0,16356.65,3.5,57.8,333.8
L803409,Food Stall,Weekly,Tier3,0,1,56781.95,9.04,8,27010.69,621.0,15882.02,6.3,46.8,221.4
L800686,Tailoring,Weekly,Tier3,0,0,51090.42,21.63,9,50108.85,599.0,10347.85,4.7,37.9,275.1
L801633,Tailoring,Monthly,Tier2,0,0,26398.4,17.44,12,82563.75,698.0,4525.13,1.7,62.0,332.2
L802345,Farming,Weekly,Tier2,0,0,58471.52,19.03,24,30785.06,629.0,17065.36,3.9,66.1,704.2
L801789,Grocery,Monthly,Tier2,1,0,126467.96,13.99,11,54061.22,760.0,46084.41,6.6,43.4,318.0
L805794,Food Stall,Weekly,Tier2,0,1,64101.5,13.37,16,54709.23,648.0,0.0,3.2,68.0,425.2
L808953,Handicraft,Biweekly,Tier2,0,1,65284.93,15.48,26,53475.53,633.0,26819.87,7.1,96.6,720.0
L801966,Tailoring,Weekly,Rural,0,0,97467.18,20.32,9,42165.16,588.0,3316.65,6.7,65.2,282.2
L805533,Grocery,Weekly,Tier3,0,0,52857.27,11.25,12,37077.95,563.0,44213.42,0.0,65.3,357.8
L801663,Services,Weekly,Tier2,0,1,33094.72,21.62,10,60158.36,602.0,23608.19,0.0,44.6,271.4
L802590,food stall,Biweekly,Tier3,0,1,60052.38,20.6,7,36220.59,713.0,17458.96,4.4,44.3,189.6
L803791,Farming,Weekly,Tier3,0,1,27831.16,16.46,3,43060.14,640.0,13698.22,7.0,99.9,46.2
L807742,Services,Weekly,Tier1,0,0,62128.4,28.89,27,18770.21,576.0,6888.28,5.1,55.4,842.2
L803377,Grocery,Weekly,Tier2,0,0,95630.35,17.15,9,45370.07,599.0,10305.47,0.0,41.1,231.3
L805031,Food Stall,Weekly,Tier3,0,1,73436.56,12.73,4,62388.62,687.0,15084.69,3.1,78.0,73.9
L808841,grocery,Monthly,Tier3,1,1,58019.79,10.73,11,34090.11,672.0,0.0,5.5,88.3,308.1
L809640,Grocery,Weekly,Tier2,1,1,36671.26,24.44,20,30225.16,647.0,9076.16,7.6,48.4,626.6
L806856,Food Stall,Weekly,Tier1,1,0,51605.91,18.89,17,4000.0,690.0,33515.84,5.5,83.6,516.5
L809934,Grocery,Biweekly,Tier3,0,0,226055.2,19.71,20,39120.62,591.0,130661.29,5.9,80.4,578.1
L807188,Grocery,Weekly,Tier2,1,1,112320.85,10.24,5,15017.35,717.0,57132.02,5.1,86.5,111.2
L805480,Tailoring,Biweekly,Rural,0,1,38196.26,18.94,11,52172.04,683.0,24243.84,6.9,54.4,312.0
L805338,Farming,Weekly,Tier2,1,0,88002.59,16.34,6,57007.38,733.0,569.07,4.0,71.2,154.9
L801034,Handicraft,Weekly,Tier1,1,0,33881.8,8.0,12,14282.84,711.0,21463.08,0.9,48.9,335.9
L808924,Grocery,Biweekly,Tier2,1,1,35180.19,9.9,19,26591.18,785.0,12367.73,1.4,71.9,515.7
L807061,Services,Biweekly,Tier3,0,0,133291.62,13.07,16,46278.63,619.0,55434.45,7.1,77.7,450.4
L807269,Farming,Biweekly,Tier3,1,1,75754.32,15.17,13,27645.9,660.0,0.0,3.2,74.0,341.3
L800684,Handicraft,Weekly,Tier3,1,1,133966.96,10.32,15,49716.41,650.0,11172.66,5.1,76.4,410.2
L803844,Farming,Weekly,Tier2,0,1,54785.46,19.18,12,82590.32,592.0,0.0,3.5,37.3,355.1
L804319,Grocery,Monthly,Tier3,1,1,17150.46,19.67,15,87850.45,585.0,7131.49,3.3,83.9,378.4
L802123,Handicraft,Biweekly,Tier3,0,1,27803.78,14.22,15,45905.59,,4464.69,0.0,63.8,402.8
L801881,Farming,Weekly,Tier2,1,0,37222.26,21.34,3,57663.91,628.0,0.0,7.2,85.6,74.3
L803624,Food Stall,Weekly,Rural,0,0,41813.07,18.4,13,38481.59,615.0,16542.27,3.0,55.4,380.9
L805580,Tailoring,Biweekly,Tier2,1,0,49615.45,15.61,8,67208.21,733.0,3799.38,5.7,60.1,192.9
L807914,Handicraft,Monthly,Rural,0,0,271034.47722522786,18.87,12,22181.11,590.0,3190.96,5.4,46.9,382.5
L804164,Food Stall,Monthly,Tier3,0,1,35677.55,14.72,8,42980.58,662.0,15336.12,2.5,58.1,211.9
L807373,food stall,Weekly,Tier3,0,1,142721.25,17.86,17,36101.78,671.0,85869.72,6.6,50.2,520.3
L808144,Food Stall,Weekly,Tier2,1,1,123891.68319440533,18.41,10,17511.09,660.0,10730.72,4.6,68.2,278.0
L800643,Tailoring,Monthly,Rural,0,1,106061.28,14.85,15,18897.46,715.0,38562.21,7.4,89.5,439.2
L804684,food stall,Weekly,Tier3,0,0,72281.16,21.77,21,66076.98,582.0,1918.28,6.1,64.1,595.3
L803109,Food Stall,Weekly,Tier2,0,0,36675.24,12.02,14,17271.31,590.0,7118.11,6.6,76.9,369.2
L803919,Grocery,Weekly,Tier2,1,1,56485.47,8.0,20,35412.81,573.0,23584.1,3.4,66.2,544.3
L803579,Tailoring,Weekly,Tier1,1,1,184591.22,24.74,13,29716.13,709.0,57074.6,3.3,74.3,395.1
L807528,Handicraft,Biweekly,Tier1,1,1,97287.52,13.08,13,,722.0,79285.43,6.2,75.3,341.5
L803357,food stall,Weekly,Tier3,0,1,45170.04,22.72,16,22646.57,572.0,18492.19,7.1,66.2,465.3
L801717,Grocery,Weekly,Tier1,0,1,55532.8,15.95,15,62802.76,609.0,17118.45,3.2,58.1,394.6
L803667,Services,Weekly,Tier3,0,0,53495.93,26.76,9,9433.02,694.0,13989.94,3.6,57.9,290.2
L807292,Farming,Biweekly,Tier3,1,1,64998.89,13.12,14,72557.98,603.0,6161.71,0.6,73.8,345.6
L806767,Farming,Monthly,Tier3,1,0,26594.61,11.96,16,44915.9,,11737.3,6.8,58.5,869.209077174521
L809730,Services,Monthly,Tier2,1,1,85161.38,9.51,11,46663.19,695.0,0.0,4.4,84.0,313.9
L804895,Tailoring,Monthly,Tier3,0,0,22543.17,19.4,7,35392.91,638.0,8167.81,3.6,49.8,220.7
L802443,Food Stall,Biweekly,Tier1,0,0,77390.24,17.22,11,28369.14,673.0,45508.73,4.6,70.2,298.1
L809031,Grocery,Weekly,Tier1,0,1,31069.64,16.78,10,31023.35,727.0,9446.45,0.0,69.1,282.0
L805410,Farming,Monthly,Tier3,0,1,36206.75,14.11,13,44612.77,657.0,0.0,7.3,44.2,341.1
L806622,Farming,Biweekly,Tier1,1,0,85526.44,14.98,10,46245.96,739.0,0.0,4.5,62.8,292.9
L803869,Grocery,Weekly,Tier1,1,1,73313.25,19.56,16,41925.34,691.0,17535.73,3.4,73.7,440.9
L800010,Grocery,Biweekly,Tier2,0,1,86293.19,23.78,13,48708.03,624.0,16509.58,6.2,47.8,390.0
L800165,Services,Weekly,Rural,0,0,34931.5,16.08,15,25180.93,644.0,15199.93,5.5,62.1,424.1
L806068,Tailoring,Monthly,Rural,0,1,46780.36,14.85,15,65046.87,718.0,21717.56,4.1,80.5,417.5
L804651,Services,Biweekly,Rural,1,1,36716.19,22.99,13,21485.74,635.0,14857.11,9.1,76.4,387.6
L809891,Farming,Monthly,Tier2,0,0,48753.73,24.21,15,26076.0,699.0,0.0,1.1,38.5,467.8
L804406,Food Stall,Weekly,Tier2,0,1,85688.74,11.32,14,20091.44,702.0,49178.49,5.5,53.2,404.5
L802369,Grocery,Biweekly,Tier2,1,1,90679.68,15.26,10,26937.86,667.0,35007.51,6.0,74.1,265.1
L806564,Food Stall,Monthly,Rural,0,1,57106.95,15.23,16,49742.88,740.0,31303.85,5.5,76.8,442.6
L808096,Farming,Weekly,Tier3,1,1,103227.45,13.48,17,28513.8,716.0,45359.8,2.5,73.9,479.4
L803385,Handicraft,Monthly,Tier1,0,0,95814.27,21.56,15,54316.52,698.0,42946.72,2.7,57.2,413.8
L804314,Grocery,Weekly,Tier2,0,0,27164.83,15.77,11,27123.28,628.0,11648.07,3.3,55.4,312.4
L800211,Food Stall,Weekly,Tier2,1,1,107242.52,18.95,3,68675.29,655.0,5355.23,5.4,49.2,42.8
L801666,Grocery,Biweekly,Tier2,1,0,48611.9,14.51,3,44762.98,786.0,34038.95,0.7,94.7,27.3
L803978,Food Stall,Monthly,Tier2,0,1,121017.33,25.78,13,60442.46,601.0,65917.17,2.7,63.3,367.5
L809731,Farming,Biweekly,Tier3,0,1,29913.26,21.19,15,50790.25,627.0,19396.35,6.2,82.8,423.8
L803126,Grocery,Biweekly,Tier3,0,1,51063.36,21.87,17,,626.0,6517.97,3.0,84.1,751.1618176816461
L801555,Tailoring,Weekly,Tier1,0,1,92543.71,11.03,18,42509.82,667.0,54492.58,5.3,83.4,488.9
L804536,Food Stall,Biweekly,Tier3,0,0,47215.66,17.26,10,70792.62,612.0,,3.7,66.0,266.6
L804744,Food Stall,Biweekly,Tier3,0,0,43663.43,17.31,10,14838.09,686.0,,5.9,76.7,286.4
L806115,Tailoring,Weekly,Tier3,0,0,45512.33,21.83,19,24783.23,691.0,23915.35,6.1,63.3,585.0
L807181,Tailoring,Weekly,Tier3,0,0,121765.26,17.19,16,59366.29,652.0,48947.46,4.5,51.5,462.9
L801594,Farming,Weekly,Tier2,0,0,341970.641773361,12.92,16,44452.41,695.0,14206.2,6.4,76.9,437.2
L805108,Grocery,Weekly,Rural,1,1,175239.71300861234,8.95,12,53680.34,550.0,,4.1,85.5,300.6
L803759,Food Stall,Biweekly,Tier3,0,1,116547.9,20.66,15,34368.19,692.0,26454.18,3.3,69.7,457.5
L803394,Farming,Weekly,Tier3,0,1,51033.78,21.96,21,48633.65,649.0,7302.3,5.9,66.3,606.1
L801353,Food Stall,Biweekly,Tier1,1,0,58010.98,15.37,10,69219.65,669.0,20089.42,3.4,96.8,256.8
L801915,Farming,Monthly,Rural,0,1,123572.38,14.21,19,55495.63,650.0,14842.09,5.4,61.6,549.3
L801516,Handicraft,Biweekly,Tier2,1,0,24635.8,21.22,6,6770.5,584.0,0.0,6.2,78.0,188.5
L806862,Farming,Weekly,Tier1,1,1,21697.75,10.34,18,45306.85,629.0,10775.28,3.9,72.9,479.6
L807733,Tailoring,Biweekly,Rural,1,0,62956.9,8.0,7,89295.99,650.0,17988.54,7.2,95.2,150.0
L801933,Farming,Biweekly,Tier3,0,0,41172.27,15.2,7,25985.07,617.0,7960.16,6.3,61.9,203.0
L807393,Services,monthly,Tier2,0,0,25149.15,17.07,9,35641.44,768.0,22255.46,4.6,61.9,266.2
L802195,Farming,Weekly,Tier2,0,1,64238.81,17.96,15,16039.75,705.0,22042.33,2.6,61.4,438.4
L807959,Tailoring,Monthly,Tier2,1,1,33322.36,18.98,22,30824.95,706.0,6113.69,7.1,62.5,637.7
L803001,Grocery,Weekly,Tier2,1,0,155184.6,16.87,17,49138.41,649.0,15282.19,5.2,84.6,480.6
L808757,Tailoring,Weekly,Tier2,0,1,144363.57,20.2,15,36911.26,658.0,54748.56,5.8,61.3,428.8
L800520,Services,Weekly,tier2,1,1,49561.52,14.32,12,19999.01,539.0,16188.63,3.8,57.3,343.6
L809499,Grocery,Weekly,Tier1,1,1,71330.89,18.86,13,10252.66,684.0,14743.55,4.4,82.9,375.3
L800230,Farming,Monthly,Tier2,0,1,88424.23,18.53,9,39060.04,505.0,81621.94,2.8,69.2,256.8
L802194,Services,Weekly,Tier3,1,0,126919.06,12.58,3,19617.87,694.0,95932.48,3.5,76.3,49.7
L804144,Handicraft,Weekly,Tier3,1,1,30383.22,14.32,15,52053.58,671.0,7016.52,2.8,51.7,395.0
L809211,Food Stall,Monthly,Tier3,1,0,82346.35,16.65,17,33213.98,717.0,84512.94,2.3,65.0,494.6
L806311,Food Stall,Biweekly,Tier2,1,1,26003.95,23.41,13,52156.5,739.0,6867.67,9.9,71.6,361.5
L801528,Grocery,Weekly,Rural,1,1,174246.5,11.92,12,50146.61,712.0,29272.08,7.3,71.7,300.8
L805052,Tailoring,Monthly,Tier3,1,0,575627.146657244,17.34,17,31053.78,804.0,91110.75,2.5,61.5,802.9640286442911
L800052,Grocery,Biweekly,Rural,1,0,86748.37,11.28,9,25502.75,646.0,7984.85,8.7,62.1,250.9
L808790,Services,Weekly,Tier3,0,1,104919.87,12.58,6,32599.21,673.0,70338.7,4.1,67.2,151.8
L801755,Handicraft,Monthly,Tier1,1,0,72339.91,15.01,11,40472.12,648.0,38879.19,5.1,69.0,277.5
L804904,Grocery,Monthly,Tier3,0,1,79182.75,19.24,17,63527.29,579.0,0.0,4.6,61.8,480.2
L807724,Farming,Biweekly,Tier1,0,1,56280.33,24.57,17,46290.87,678.0,14692.17,6.3,61.7,499.5
L803758,Grocery,weekly,Tier3,0,0,139684.17,8.88,7,41711.66,684.0,0.0,4.0,67.3,185.5
L808591,Farming,Weekly,Tier2,0,1,75862.52,14.95,10,73268.96,640.0,26863.73,5.6,63.5,266.7
L807831,Farming,Biweekly,Tier2,0,0,90250.9,15.98,14,52950.74,637.0,0.0,2.4,44.2,427.1
L804747,Grocery,Weekly,Tier1,1,1,126623.51,18.64,9,30425.81,654.0,,2.6,89.2,219.4
L807330,Grocery,Biweekly,Tier2,0,0,21128.34,20.55,16,64294.91,615.0,6945.08,3.4,55.5,1030.987696771006
L800468,Tailoring,Weekly,Tier1,0,1,50191.77,19.27,15,,712.0,46543.23,7.0,54.7,457.6
L809205,Handicraft,Monthly,Tier2,1,1,29192.86,18.61,13,36908.2,682.0,21968.53,3.6,59.5,381.1
L803669,Tailoring,Weekly,Tier2,1,0,46423.91,11.55,6,77190.64,597.0,16176.35,1.8,74.6,109.4
L804096,Farming,Biweekly,Tier1,1,0,97351.22,16.53,14,47209.02,531.0,43917.87,3.6,71.7,373.9
L800347,Grocery,Monthly,Tier3,1,0,89537.48,12.58,15,47851.9,727.0,54777.9,0.0,70.4,410.5
L802328,Grocery,Weekly,Tier1,1,1,54255.37,15.41,17,51693.66,613.0,0.0,0.0,66.9,460.0
L800990,Grocery,Weekly,Tier2,1,0,60881.04,16.12,12,4000.0,604.0,25865.9,0.7,58.8,370.7
L809834,Handicraft,Monthly,Tier2,1,0,48259.46,11.73,18,35725.85,771.0,19353.37,4.3,56.3,503.1
L801483,Food Stall,Weekly,Tier3,0,1,34249.88,17.61,15,29959.64,595.0,1535.43,0.5,64.1,409.3
L808907,Tailoring,Weekly,Tier2,0,1,65442.48,14.67,22,63608.23,665.0,25581.19,4.1,65.2,611.8
L800009,Grocery,Monthly,Tier3,1,0,41017.85,10.28,8,59454.73,592.0,1579.64,3.2,59.1,207.8
L802788,Grocery,Weekly,Tier3,0,0,75729.81,24.32,18,12857.01,583.0,29675.96,5.7,53.9,567.9
L801668,Farming,Weekly,Tier3,0,0,39614.73,13.17,16,19111.03,629.0,5510.68,3.1,72.1,453.2
L808164,Grocery,Monthly,Tier2,0,1,56237.45,16.38,13,22059.81,571.0,36262.0,2.0,57.5,361.3
L806276,Handicraft,Biweekly,Tier3,0,1,69121.55,17.71,17,55378.39,598.0,,3.6,69.1,461.6
L807843,Food Stall,Weekly,Rural,0,0,83408.56,19.04,10,19460.48,678.0,3788.35,2.2,80.3,258.6
L803942,Tailoring,Biweekly,Rural,1,1,118851.16,8.0,13,30953.52,613.0,81206.48,6.2,91.2,313.0
L800285,Tailoring,Weekly,Tier3,0,0,111804.03,11.69,15,21084.37,554.0,31242.09,4.1,60.7,440.9
L805748,Grocery,Weekly,Tier3,0,0,81088.87,23.3,19,38745.82,614.0,8797.65,4.4,53.0,527.4
L808636,Farming,Biweekly,Tier2,0,1,69884.42,14.5,9,64583.29,549.0,32094.97,4.7,49.0,234.8
L802391,Farming,Monthly,Tier1,0,0,81437.46,14.42,14,63823.1,651.0,28089.1,1.1,57.2,636.2479986741145
L801875,Food Stall,Biweekly,Tier2,1,0,46792.96,22.19,12,16766.46,678.0,16091.18,4.8,75.6,367.7
L809022,Tailoring,Weekly,Tier2,0,0,60634.78,15.65,11,,608.0,26049.74,3.2,39.0,307.4
L806527,Food Stall,Monthly,Tier3,1,0,87489.63,14.0,13,4000.0,663.0,0.0,1.4,71.6,397.0
L804877,Food Stall,Monthly,Tier2,1,1,64743.98,13.83,9,63775.86,661.0,21301.49,3.4,70.0,235.5
L804899,Grocery,Weekly,Tier2,1,1,87554.2,14.56,10,50063.94,576.0,0.0,2.4,76.4,247.2
L802261,Services,Biweekly,Rural,0,1,50639.62,14.03,14,56948.16,599.0,,4.5,65.2,378.4
L800495,Handicraft,Weekly,Tier3,0,1,51118.89,13.94,5,60815.42,590.0,,2.6,69.6,86.4
L802190,Grocery,Weekly,Tier1,0,1,47623.24,19.83,12,19970.11,683.0,29667.8,4.3,71.0,328.2
L809019,Tailoring,Biweekly,Tier2,1,1,55040.57,19.37,19,20232.25,664.0,27757.45,1.0,80.8,561.2
L807836,Tailoring,Weekly,Tier2,0,0,44169.19,22.18,16,56770.51,658.0,27382.74,2.1,64.0,463.8
L803655,Food Stall,Monthly,Tier1,0,1,61804.5,16.4,7,,623.0,26068.28,4.0,60.4,203.3
L802209,Grocery,Weekly,Tier2,1,1,33288.17,22.17,16,58864.46,559.0,8275.0,4.0,77.2,417.3
